"pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"H5",2020,2020,"2020",0,0,1,"Import",8,"Albania","ALB",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,906,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",31,"Azerbaijan","AZE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,67798,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",31,"Azerbaijan","AZE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,109192,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",32,"Argentina","ARG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,352,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",32,"Argentina","ARG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2716693,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",36,"Australia","AUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,388009,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",36,"Australia","AUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,24152720,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",40,"Austria","AUT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,3356711,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",40,"Austria","AUT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,27982029,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",51,"Armenia","ARM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,204,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",51,"Armenia","ARM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,218475,NA,NA,0
"H5",2020,2020,"2020",0,0,3,"Re-Export",51,"Armenia","ARM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,83600,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",56,"Belgium","BEL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,186591,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",56,"Belgium","BEL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,12612300,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",60,"Bermuda","BMU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,119,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",68,"Bolivia (Plurinational State of)","BOL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,220,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",70,"Bosnia Herzegovina","BIH",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,5393,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",70,"Bosnia Herzegovina","BIH",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,10114,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",76,"Brazil","BRA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,261690,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",76,"Brazil","BRA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2421372,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",104,"Myanmar","MMR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,19799,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",104,"Myanmar","MMR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,10250,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",112,"Belarus","BLR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,153600,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",112,"Belarus","BLR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,49176000,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",124,"Canada","CAN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,NA,NA,1038658,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",124,"Canada","CAN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,13863266,NA,NA,4
"H5",2020,2020,"2020",0,0,3,"Re-Export",124,"Canada","CAN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1202091,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",144,"Sri Lanka","LKA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1001,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",144,"Sri Lanka","LKA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2451614,NA,NA,4
"H5",2020,2020,"2020",0,0,3,"Re-Export",144,"Sri Lanka","LKA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,47494,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",156,"China","CHN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,5009483107,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",156,"China","CHN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1617155274,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",191,"Croatia","HRV",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,815851,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",196,"Cyprus","CYP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,233771,NA,NA,0
"H5",2020,2020,"2020",0,0,3,"Re-Export",196,"Cyprus","CYP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,11492,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",203,"Czechia","CZE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,467734,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",203,"Czechia","CZE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,14332313,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",208,"Denmark","DNK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,431282,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",208,"Denmark","DNK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,3135180,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",222,"El Salvador","SLV",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,223,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",222,"El Salvador","SLV",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,8715,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",233,"Estonia","EST",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1759,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",233,"Estonia","EST",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2483690,NA,NA,0
"H5",2020,2020,"2020",0,0,3,"Re-Export",233,"Estonia","EST",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,47024,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",246,"Finland","FIN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,155666,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",246,"Finland","FIN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,11687569,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",251,"France","FRA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,4274943,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",251,"France","FRA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,18831922,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",276,"Germany","DEU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,16800330,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",276,"Germany","DEU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,176300977,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",300,"Greece","GRC",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,3625,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",300,"Greece","GRC",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,3037674,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",344,"China, Hong Kong SAR","HKG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,286354,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",344,"China, Hong Kong SAR","HKG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,30354299,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",348,"Hungary","HUN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,63556,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",348,"Hungary","HUN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,12313167,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",352,"Iceland","ISL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,659,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",360,"Indonesia","IDN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1123379,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",360,"Indonesia","IDN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,23203358,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",372,"Ireland","IRL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,271432,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",372,"Ireland","IRL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,3858970,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",376,"Israel","ISR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,13000,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",381,"Italy","ITA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,28468303,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",381,"Italy","ITA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,31007921,NA,NA,4
"H5",2020,2020,"2020",0,0,3,"Re-Export",381,"Italy","ITA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,218954,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",392,"Japan","JPN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,14533510,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",392,"Japan","JPN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,340521557,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",400,"Jordan","JOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,NA,NA,101278,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",404,"Kenya","KEN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,70671,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",410,"Rep. of Korea","KOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,20532967,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",410,"Rep. of Korea","KOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,271143042,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",417,"Kyrgyzstan","KGZ",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,425147,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",422,"Lebanon","LBN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,161243,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",428,"Latvia","LVA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,23007,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",428,"Latvia","LVA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2783978,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",440,"Lithuania","LTU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,7887,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",440,"Lithuania","LTU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,7777534,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",442,"Luxembourg","LUX",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,25691,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",442,"Luxembourg","LUX",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,92590,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",446,"China, Macao SAR","MAC",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,13073,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",458,"Malaysia","MYS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,97055,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",458,"Malaysia","MYS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,24865832,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",480,"Mauritius","MUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,6423,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",490,"Other Asia, nes",NA,496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,18851629,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",490,"Other Asia, nes",NA,496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,4934330,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",498,"Rep. of Moldova","MDA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,31635,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",498,"Rep. of Moldova","MDA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,494511,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",499,"Montenegro","MNE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,533,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",516,"Namibia","NAM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,177,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",516,"Namibia","NAM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1555,NA,NA,0
"H5",2020,2020,"2020",0,0,3,"Re-Export",516,"Namibia","NAM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1555,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",528,"Netherlands","NLD",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1687584,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",528,"Netherlands","NLD",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,43763110,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",554,"New Zealand","NZL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,75131,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",554,"New Zealand","NZL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,11544340,NA,NA,4
"H5",2020,2020,"2020",0,0,3,"Re-Export",554,"New Zealand","NZL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,13588,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",579,"Norway","NOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,365045,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",579,"Norway","NOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,623803,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",586,"Pakistan","PAK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,120,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",586,"Pakistan","PAK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,208363,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",608,"Philippines","PHL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,249035,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",608,"Philippines","PHL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1945875,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",616,"Poland","POL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1760304,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",616,"Poland","POL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,52851336,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",620,"Portugal","PRT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,8084,NA,NA,4
"H5",2020,2020,"2020",0,0,2,"Export",620,"Portugal","PRT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,198104,NA,NA,4
"H5",2020,2020,"2020",0,0,1,"Import",642,"Romania","ROU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,27229,NA,NA,0
"H5",2020,2020,"2020",0,0,2,"Export",642,"Romania","ROU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,678461,NA,NA,0
"H5",2020,2020,"2020",0,0,1,"Import",686,"Senegal","SEN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,404341,NA,NA,0
