"pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"H5",2018,2018,"2018",0,0,2,"Export",414,"Kuwait","KWT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,219437,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",417,"Kyrgyzstan","KGZ",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,175224,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",417,"Kyrgyzstan","KGZ",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2183403,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",422,"Lebanon","LBN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,142215,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",428,"Latvia","LVA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,107,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",428,"Latvia","LVA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1924884,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",440,"Lithuania","LTU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,184124,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",440,"Lithuania","LTU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,14283036,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",442,"Luxembourg","LUX",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,67176,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",442,"Luxembourg","LUX",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,385759,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",458,"Malaysia","MYS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,607667,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",458,"Malaysia","MYS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,24998926,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",470,"Malta","MLT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2008,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",480,"Mauritius","MUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2091,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",480,"Mauritius","MUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,7771,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",490,"Other Asia, nes",NA,496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,32509356,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",490,"Other Asia, nes",NA,496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,9241450,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",504,"Morocco","MAR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,26465,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",504,"Morocco","MAR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,49163,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",516,"Namibia","NAM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1841,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",516,"Namibia","NAM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,10376,NA,NA,0
"H5",2018,2018,"2018",0,0,3,"Re-Export",516,"Namibia","NAM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,10376,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",528,"Netherlands","NLD",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,549972,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",528,"Netherlands","NLD",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,38572227,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",554,"New Zealand","NZL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,58644,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",554,"New Zealand","NZL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,6175812,NA,NA,4
"H5",2018,2018,"2018",0,0,3,"Re-Export",554,"New Zealand","NZL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,120580,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",558,"Nicaragua","NIC",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1688,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",579,"Norway","NOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,746680,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",579,"Norway","NOR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,364975,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",585,"Palau","PLW",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,20,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",586,"Pakistan","PAK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1072,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",586,"Pakistan","PAK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,542289,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",604,"Peru","PER",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,100121,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",616,"Poland","POL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1185019,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",616,"Poland","POL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,58891693,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",620,"Portugal","PRT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,16831,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",620,"Portugal","PRT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,4013392,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",642,"Romania","ROU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,500,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",642,"Romania","ROU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1082843,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",643,"Russian Federation","RUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,43290030,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",643,"Russian Federation","RUS",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1609128318,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",646,"Rwanda","RWA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,36,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",646,"Rwanda","RWA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,19876,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",688,"Serbia","SRB",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,35264,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",688,"Serbia","SRB",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,200060,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",699,"India","IND",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,850780,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",699,"India","IND",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,28187212,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",702,"Singapore","SGP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,528002,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",702,"Singapore","SGP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,107322609,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",703,"Slovakia","SVK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,639049,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",703,"Slovakia","SVK",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1261239,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",705,"Slovenia","SVN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,203910,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",705,"Slovenia","SVN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,21203130,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",710,"South Africa","ZAF",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,63663,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",710,"South Africa","ZAF",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1232449,NA,NA,4
"H5",2018,2018,"2018",0,0,3,"Re-Export",710,"South Africa","ZAF",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,26603,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",724,"Spain","ESP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,858004,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",724,"Spain","ESP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,8926568,NA,NA,0
"H5",2018,2018,"2018",0,0,4,"Re-Import",724,"Spain","ESP",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,18008,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",729,"Sudan","SDN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,918,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",729,"Sudan","SDN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,NA,NA,2,NA,NA,0
"H5",2018,2018,"2018",0,0,3,"Re-Export",729,"Sudan","SDN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,NA,NA,2,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",752,"Sweden","SWE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,359068,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",752,"Sweden","SWE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,36215038,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",757,"Switzerland","CHE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,727147559,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",757,"Switzerland","CHE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,9691707,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",764,"Thailand","THA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,70054949,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",764,"Thailand","THA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,12915242,NA,NA,4
"H5",2018,2018,"2018",0,0,3,"Re-Export",764,"Thailand","THA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,8360,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",784,"United Arab Emirates","ARE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,97832,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",784,"United Arab Emirates","ARE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,23240604,NA,NA,0
"H5",2018,2018,"2018",0,0,3,"Re-Export",784,"United Arab Emirates","ARE",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,20121119,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",792,"Turkey","TUR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,4279528,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",792,"Turkey","TUR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,37606770,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",807,"North Macedonia","MKD",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1319,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",807,"North Macedonia","MKD",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,31655,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",826,"United Kingdom","GBR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,8941668,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",826,"United Kingdom","GBR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,25939932,NA,NA,4
"H5",2018,2018,"2018",0,0,1,"Import",834,"United Rep. of Tanzania","TZA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,3690,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",842,"USA","USA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,10654628,NA,NA,4
"H5",2018,2018,"2018",0,0,2,"Export",842,"USA","USA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,120888075,NA,NA,4
"H5",2018,2018,"2018",0,0,3,"Re-Export",842,"USA","USA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,7646527,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",858,"Uruguay","URY",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,98750,NA,NA,0
"H5",2018,2018,"2018",0,0,1,"Import",860,"Uzbekistan","UZB",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,182436,NA,NA,0
"H5",2018,2018,"2018",0,0,2,"Export",860,"Uzbekistan","UZB",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1384253,NA,NA,4
"H4",2018,2018,"2018",0,0,1,"Import",90,"Solomon Isds","SLB",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,12514,NA,NA,4
"H4",2018,2018,"2018",0,0,1,"Import",268,"Georgia","GEO",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,9631,NA,NA,4
"H4",2018,2018,"2018",0,0,2,"Export",268,"Georgia","GEO",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1873646,NA,NA,0
"H4",2018,2018,"2018",0,0,3,"Re-Export",268,"Georgia","GEO",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,624969,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",404,"Kenya","KEN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,131734,NA,NA,0
"H4",2018,2018,"2018",0,0,2,"Export",404,"Kenya","KEN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,43745,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",484,"Mexico","MEX",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,15886,NA,NA,0
"H4",2018,2018,"2018",0,0,2,"Export",498,"Rep. of Moldova","MDA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,636461,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",566,"Nigeria","NGA",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,765,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",608,"Philippines","PHL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1377859,NA,NA,4
"H4",2018,2018,"2018",0,0,2,"Export",608,"Philippines","PHL",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2572141,NA,NA,4
"H4",2018,2018,"2018",0,0,2,"Export",634,"Qatar","QAT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,49077,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",682,"Saudi Arabia","SAU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,911013,NA,NA,0
"H4",2018,2018,"2018",0,0,2,"Export",682,"Saudi Arabia","SAU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,168619,NA,NA,0
"H4",2018,2018,"2018",0,0,3,"Re-Export",682,"Saudi Arabia","SAU",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,99789,NA,NA,0
"H4",2018,2018,"2018",0,0,2,"Export",686,"Senegal","SEN",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,141988,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",804,"Ukraine","UKR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,915620,NA,NA,0
"H4",2018,2018,"2018",0,0,2,"Export",804,"Ukraine","UKR",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,29158205,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",818,"Egypt","EGY",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,158944,NA,NA,4
"H4",2018,2018,"2018",0,0,2,"Export",818,"Egypt","EGY",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,1156885,NA,NA,0
"H4",2018,2018,"2018",0,0,1,"Import",882,"Samoa","WSM",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,69,NA,NA,4
"H3",2018,2018,"2018",0,0,1,"Import",28,"Antigua and Barbuda","ATG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,35,NA,NA,0
"H3",2018,2018,"2018",0,0,2,"Export",28,"Antigua and Barbuda","ATG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,428,NA,NA,0
"H3",2018,2018,"2018",0,0,3,"Re-Export",28,"Antigua and Barbuda","ATG",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,20,NA,NA,0
"H3",2018,2018,"2018",0,0,1,"Import",328,"Guyana","GUY",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,2411,NA,NA,0
"H3",2018,2018,"2018",0,0,1,"Import",670,"Saint Vincent and the Grenadines","VCT",496,"Mongolia","MNG",NA,"","","","","","","TOTAL","All Commodities",1,"No Quantity",NA,"",0,NA,0,NA,888,NA,NA,0
